id,Date,Content,author_id,username,author_name,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,urls,search_query,Clean_Content,Extracted_Hashtags,Word_Count,Char_Count,Sentence_Count
1000000820209676615,2026-06-14 12:25:17.479122,Using pandas and numpy for data analysis is so intuitive. Python has won the data science war.,2000123082,cloud_walker,Robin M.,5,51,7,0,612,[],['ai_pioneer'],[],combined_queries,using panda numpy data analysis intuitive python data science war,[],17,94,3
1000000366140622559,2026-06-14 12:55:44.722195,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence,2000912654,ai_pioneer,Morgan L.,14,38,3,1,760,['artificialintelligence'],[],[],combined_queries,anyone else worried rapid progress openai gpt going change everything artificialintelligence,['artificialintelligence'],17,119,2
1000000905831180311,2026-06-14 13:12:05.489302,AI is not a bubble; it is the infrastructure for the next century of software. #MachineLearning #OpenAI (Reviewing this in June 2026),2000129856,cloud_walker,Robin M.,15,104,16,1,624,"['machinelearning', 'openai']",[],[],combined_queries,bubble infrastructure next century software machinelearning openai reviewing june,"['machinelearning', 'openai']",22,133,2
1000000607422182592,2026-06-14 13:15:33.076784,Highly recommend the new machine learning specialization course. Extremely clear explanations of backprop!,2000292246,neural_net,Pat M.,2,6,0,0,48,[],[],[],combined_queries,highly recommend new machine learning specialization course extremely clear explanation backprop,[],13,106,2
1000000670571989835,2026-06-14 13:36:34.764254,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics (Reviewing this in June 2026),2000721993,cloud_walker,Robin L.,58,200,35,3,2800,['mathematics'],[],['https://example.com/tech-news'],combined_queries,gradient descent still magic engine behind amazing breakthrough mathematics reviewing june,['mathematics'],20,131,2
1000000496693904841,2026-06-14 13:43:31.918383,We need clear regulations for generative AI. The misinformation potential is scary. #AI #Ethics,2000969342,cyber_explorer,Sam S.,3,9,0,0,45,"['ai', 'ethics']",[],[],combined_queries,need clear regulation generative misinformation potential scary ethic,"['ai', 'ethics']",14,95,3
1000000666416027801,2026-06-14 14:24:30.584396,Fascinated by transformers and self-attention mechanisms. The math behind deep learning is beautiful. #MachineLearning,2000550310,ai_pioneer,Morgan L.,4,15,1,0,300,['machinelearning'],['ai_pioneer'],[],combined_queries,fascinated transformer selfattention mechanism math behind deep learning beautiful machinelearning,['machinelearning'],14,118,3
1000000853488137306,2026-06-14 16:59:33.145743,Loving Plotly for interactive dashboard visualizations. It makes data storytelling so much better. #DataAnalytics,2000833382,ai_pioneer,Morgan J.,21,79,13,1,948,['dataanalytics'],['cyber_explorer'],[],combined_queries,loving plotly interactive dashboard visualization make data storytelling much better dataanalytics,['dataanalytics'],14,113,3
1000000282633501886,2026-06-14 17:21:57.681402,Struggling with OpenAI API rate limits today. Everyone must be building something cool! (Reviewing this in June 2026),2000283848,neural_net,Pat K.,36,157,20,4,2355,[],[],[],combined_queries,struggling openai api rate limit today everyone must building something cool reviewing june,[],18,117,2
1000000850032840889,2026-06-14 18:23:00.260266,Using AI to refactor code is a game changer. Saved me 3 hours of debugging today. #programming #ChatGPT (Reviewing this in June 2026),2000671425,code_ninja,Jordan J.,61,253,15,10,1771,"['programming', 'chatgpt']",[],[],combined_queries,using refactor code game changer saved hour debugging today programming chatgpt reviewing june,"['programming', 'chatgpt']",23,133,3
1000000144529582313,2026-06-14 18:40:08.946770,Sql is still the most important tool in a data scientist's toolkit. Change my mind. #SQL #DataScience,2000589196,cyber_explorer,Sam J.,0,3,0,0,33,"['sql', 'datascience']",['cloud_walker'],['https://example.com/tech-news'],combined_queries,sql still important tool data scientist toolkit change mind sql datascience,"['sql', 'datascience']",17,101,3
1000000604594034284,2026-06-14 18:42:31.946239,Highly recommend the new machine learning specialization course. Extremely clear explanations of backprop! (Reviewing this in June 2026),2000298542,tech_guru,Alex J.,10,51,8,1,918,[],['algo_rider'],[],combined_queries,highly recommend new machine learning specialization course extremely clear explanation backprop reviewing june,[],18,136,2
1000000257364322413,2026-06-14 19:16:11.683596,"Seaborn makes beautiful static plots, but dynamic dashboards need Plotly or Streamlit. #Python #DataViz",2000494911,cyber_explorer,Sam K.,3,9,1,0,63,"['python', 'dataviz']",['code_ninja'],[],combined_queries,seaborn make beautiful static plot dynamic dashboard need plotly streamlit python dataviz,"['python', 'dataviz']",14,103,2
1000000457252651674,2026-06-14 19:25:59.483979,"Can AI truly replace creative writers? Some ChatGPT outputs feel quite generic, but others are brilliant. #AI #Creativity (Reviewing this in June 2026)",2000369196,stack_dev,Jamie S.,6,38,4,0,684,"['ai', 'creativity']",[],['https://example.com/tech-news'],combined_queries,truly replace creative writer chatgpt output feel quite generic others brilliant creativity reviewing june,"['ai', 'creativity']",23,151,2
1000000754085425115,2026-06-14 21:00:46.657754,Just had a mind-blowing session with ChatGPT! The reasoning capabilities are getting insanely good. #AI #Tech (Reviewing this in June 2026),2000776255,algo_rider,Riley L.,4,34,6,0,170,"['ai', 'tech']",[],[],combined_queries,mindblowing session chatgpt reasoning capability getting insanely good tech reviewing june,"['ai', 'tech']",21,139,2
1000000765768218257,2026-06-14 21:15:22.077871,AI is not a bubble; it is the infrastructure for the next century of software. #MachineLearning #OpenAI,2000974481,algo_rider,Riley S.,41,151,13,7,1963,"['machinelearning', 'openai']",[],['https://example.com/tech-news'],combined_queries,bubble infrastructure next century software machinelearning openai,"['machinelearning', 'openai']",17,103,2
1000000225670575239,2026-06-14 22:50:25.351657,Just had a mind-blowing session with ChatGPT! The reasoning capabilities are getting insanely good. #AI #Tech,2000292844,cloud_walker,Robin S.,2,10,0,0,110,"['ai', 'tech']",[],['https://example.com/tech-news'],combined_queries,mindblowing session chatgpt reasoning capability getting insanely good tech,"['ai', 'tech']",16,109,2
1000000966186297208,2026-06-14 23:36:17.497999,"Can AI truly replace creative writers? Some ChatGPT outputs feel quite generic, but others are brilliant. #AI #Creativity",2000288037,tech_guru,Alex J.,2,14,1,0,224,"['ai', 'creativity']",[],[],combined_queries,truly replace creative writer chatgpt output feel quite generic others brilliant creativity,"['ai', 'creativity']",18,121,2
1000000319292434077,2026-06-14 23:56:35.440770,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML (Reviewing this in June 2026),2000323783,cyber_explorer,Sam M.,4,16,1,0,304,['ml'],[],[],combined_queries,deep learning model achieving incredible accuracy medical image segmentation huge win healthcare reviewing june,['ml'],21,144,2
1000000273411456951,2026-06-15 00:18:15.323457,Training a convolutional neural network (CNN) on my laptop and the fans are ready for takeoff 🚀 #DeepLearning,2000633009,ai_pioneer,Morgan S.,0,2,0,0,12,['deeplearning'],[],[],combined_queries,training convolutional neural network cnn laptop fan ready takeoff deeplearning,['deeplearning'],18,109,1
1000000637188729680,2026-06-15 00:30:22.241475,Using AI to refactor code is a game changer. Saved me 3 hours of debugging today. #programming #ChatGPT,2000841395,ai_pioneer,Morgan L.,16,49,6,3,343,"['programming', 'chatgpt']",[],['https://example.com/tech-news'],combined_queries,using refactor code game changer saved hour debugging today programming chatgpt,"['programming', 'chatgpt']",18,103,3
1000000656026523957,2026-06-15 00:58:44.455738,Deploying deep learning models to edge devices is extremely challenging but super rewarding. #IoT #Tech (Reviewing this in June 2026),2000161113,byte_sized,Casey L.,2,11,1,0,209,"['iot', 'tech']",['stack_dev'],['https://example.com/tech-news'],combined_queries,deploying deep learning model edge device extremely challenging super rewarding iot tech reviewing june,"['iot', 'tech']",20,133,2
1000000417374122869,2026-06-15 01:01:15.472691,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML,2000548694,data_wizard,Taylor J.,1,4,0,0,68,['ml'],[],[],combined_queries,deep learning model achieving incredible accuracy medical image segmentation huge win healthcare,['ml'],16,114,2
1000000270770922777,2026-06-15 01:23:50.790525,Just published my first research paper on reinforcement learning! Huge milestone. #DeepLearning #Research (Reviewing this in June 2026),2000784650,tech_guru,Alex L.,2,9,1,0,135,"['deeplearning', 'research']",[],[],combined_queries,published first research paper reinforcement learning huge milestone deeplearning research reviewing june,"['deeplearning', 'research']",18,135,2
1000000600915320276,2026-06-15 02:04:28.059215,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience,2000313351,cyber_explorer,Sam K.,1,3,0,0,18,"['ml', 'datascience']",[],[],combined_queries,best way started machine learning pytorch tensorflow datascience,"['ml', 'datascience']",18,106,1
1000000531199772632,2026-06-15 02:21:48.557698,Using pandas and numpy for data analysis is so intuitive. Python has won the data science war. (Reviewing this in June 2026),2000299919,stack_dev,Jamie J.,2,6,0,0,66,[],[],[],combined_queries,using panda numpy data analysis intuitive python data science war reviewing june,[],22,124,3
1000000882165685574,2026-06-15 02:24:03.953030,Loving Plotly for interactive dashboard visualizations. It makes data storytelling so much better. #DataAnalytics (Reviewing this in June 2026),2000622481,code_ninja,Jordan M.,9,25,1,1,300,['dataanalytics'],[],[],combined_queries,loving plotly interactive dashboard visualization make data storytelling much better dataanalytics reviewing june,['dataanalytics'],19,143,3
1000000110637957922,2026-06-15 03:19:06.355245,Struggling with OpenAI API rate limits today. Everyone must be building something cool!,2000616273,cloud_walker,Robin M.,50,250,37,4,3250,[],[],[],combined_queries,struggling openai api rate limit today everyone must building something cool,[],13,87,2
1000000507487257422,2026-06-15 06:17:56.795858,Data analyst vs Data scientist - the industry still struggles to define the difference clearly. #Career,2000540503,cyber_explorer,Sam S.,32,115,14,3,1035,['career'],[],[],combined_queries,data analyst data scientist industry still struggle define difference clearly career,['career'],16,103,2
1000000722399918797,2026-06-15 06:46:35.880593,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence (Reviewing this in June 2026),2000449285,ai_pioneer,Morgan K.,1,9,1,0,144,['artificialintelligence'],['tech_guru'],['https://example.com/tech-news'],combined_queries,anyone else worried rapid progress openai gpt going change everything artificialintelligence reviewing june,['artificialintelligence'],22,149,2
1000000526914974271,2026-06-15 06:54:22.900426,We need clear regulations for generative AI. The misinformation potential is scary. #AI #Ethics (Reviewing this in June 2026),2000428425,stack_dev,Jamie L.,7,38,4,1,380,"['ai', 'ethics']",[],[],combined_queries,need clear regulation generative misinformation potential scary ethic reviewing june,"['ai', 'ethics']",19,125,3
1000000512965863169,2026-06-15 07:51:44.904684,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience (Reviewing this in June 2026),2000402237,code_ninja,Jordan S.,8,47,4,0,799,"['ml', 'datascience']",[],[],combined_queries,best way started machine learning pytorch tensorflow datascience reviewing june,"['ml', 'datascience']",23,136,1
1000000163751995345,2026-06-15 08:37:13.182483,Unpopular opinion: ChatGPT is making developers lazy. We need to understand the fundamentals first. (Reviewing this in June 2026),2000640237,neural_net,Pat K.,0,1,0,0,15,[],[],[],combined_queries,unpopular opinion chatgpt making developer lazy need understand fundamental first reviewing june,[],19,129,3
1000000977925259048,2026-06-15 08:43:35.107640,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics,2000733385,neural_net,Pat L.,5,30,2,0,300,['mathematics'],['ai_pioneer'],[],combined_queries,gradient descent still magic engine behind amazing breakthrough mathematics,['mathematics'],15,101,2
1000000639316980717,2026-06-15 12:51:45.194174,Data privacy regulations like GDPR make big data analytics much more complicated but necessary.,2000343459,code_ninja,Jordan K.,0,7,0,0,133,[],[],[],combined_queries,data privacy regulation gdpr make big data analytics much complicated necessary,[],14,95,2
1000000935058352063,2026-06-15 14:41:04.577324,Remember: correlation does not imply causation! Always be careful when analyzing trends. #DataScience (Reviewing this in June 2026),2000702074,cloud_walker,Robin S.,0,3,0,0,45,['datascience'],['ai_pioneer'],[],combined_queries,remember correlation imply causation always careful analyzing trend datascience reviewing june,['datascience'],18,131,2
1000000997231345376,2026-06-15 15:16:16.785800,Supervised learning vs unsupervised learning - which one is more promising for real-world business problems? #ML,2000214237,tech_guru,Alex K.,3,10,0,0,150,['ml'],['cloud_walker'],['https://example.com/tech-news'],combined_queries,supervised learning unsupervised learning promising realworld business problem,['ml'],16,112,1
1000000603809907477,2026-06-15 15:51:11.977370,Training a convolutional neural network (CNN) on my laptop and the fans are ready for takeoff 🚀 #DeepLearning (Reviewing this in June 2026),2000499609,cyber_explorer,Sam M.,7,27,2,1,243,['deeplearning'],['cyber_explorer'],[],combined_queries,training convolutional neural network cnn laptop fan ready takeoff deeplearning reviewing june,['deeplearning'],23,139,1
1000000154540619460,2026-06-15 16:14:01.497053,Fascinated by transformers and self-attention mechanisms. The math behind deep learning is beautiful. #MachineLearning (Reviewing this in June 2026),2000380621,ai_pioneer,Morgan M.,12,32,4,0,512,['machinelearning'],[],[],combined_queries,fascinated transformer selfattention mechanism math behind deep learning beautiful machinelearning reviewing june,['machinelearning'],19,148,3
1000000567228366651,2026-06-15 16:58:12.968454,Deploying deep learning models to edge devices is extremely challenging but super rewarding. #IoT #Tech,2000306692,data_wizard,Taylor M.,31,106,14,2,1060,"['iot', 'tech']",[],[],combined_queries,deploying deep learning model edge device extremely challenging super rewarding iot tech,"['iot', 'tech']",15,103,2
1000000756477093113,2026-06-15 18:48:23.430153,"A/B testing is where the rubber meets the road in analytics. Don't rely on intuition, test it! #Analytics (Reviewing this in June 2026)",2000307743,algo_rider,Riley M.,6,18,2,1,234,['analytics'],[],[],combined_queries,testing rubber meet road analytics dont rely intuition test analytics reviewing june,['analytics'],23,135,2
1000000472636624341,2026-06-15 20:40:39.041153,Data privacy regulations like GDPR make big data analytics much more complicated but necessary. (Reviewing this in June 2026),2000946316,cyber_explorer,Sam L.,1,8,1,0,152,[],[],[],combined_queries,data privacy regulation gdpr make big data analytics much complicated necessary reviewing june,[],19,125,2
1000000512060621452,2026-06-15 22:32:23.878511,OpenAI's new model update makes coding assistance so much smoother. Loving the speed! #OpenAI #developer (Reviewing this in June 2026),2000593486,neural_net,Pat S.,1,10,1,0,120,"['openai', 'developer']",[],['https://example.com/tech-news'],combined_queries,openais new model update make coding assistance much smoother loving speed openai developer reviewing june,"['openai', 'developer']",20,134,2
1000000681498030746,2026-06-15 22:41:10.022125,Sql is still the most important tool in a data scientist's toolkit. Change my mind. #SQL #DataScience (Reviewing this in June 2026),2000123725,cloud_walker,Robin S.,87,254,28,10,3302,"['sql', 'datascience']",[],[],combined_queries,sql still important tool data scientist toolkit change mind sql datascience reviewing june,"['sql', 'datascience']",22,131,3
1000000770705533194,2026-06-15 23:29:02.339981,A clean dataset is worth more than a fancy model. Spend time on data cleaning! #DataScience #DataAnalytics (Reviewing this in June 2026),2000474973,algo_rider,Riley L.,19,78,11,2,1092,"['datascience', 'dataanalytics']",[],['https://example.com/tech-news'],combined_queries,clean dataset worth fancy model spend time data cleaning datascience dataanalytics reviewing june,"['datascience', 'dataanalytics']",22,136,2
1000000946886256121,2026-06-16 00:47:44.313727,"Bias in machine learning datasets is a major issue. Garbarge in, garbage out. #EthicsInAI #DataScience (Reviewing this in June 2026)",2000867898,code_ninja,Jordan S.,1,14,1,0,126,"['ethicsinai', 'datascience']",[],[],combined_queries,bias machine learning datasets major issue garbarge garbage ethicsinai datascience reviewing june,"['ethicsinai', 'datascience']",20,132,3
1000000624659292107,2026-06-16 03:11:30.970578,"Bias in machine learning datasets is a major issue. Garbarge in, garbage out. #EthicsInAI #DataScience",2000875114,cyber_explorer,Sam S.,6,19,1,1,266,"['ethicsinai', 'datascience']",[],['https://example.com/tech-news'],combined_queries,bias machine learning datasets major issue garbarge garbage ethicsinai datascience,"['ethicsinai', 'datascience']",15,102,3
1000000378213246392,2026-06-16 09:50:48.478985,Data analyst vs Data scientist - the industry still struggles to define the difference clearly. #Career (Reviewing this in June 2026),2000777463,byte_sized,Casey M.,2,10,1,0,50,['career'],[],[],combined_queries,data analyst data scientist industry still struggle define difference clearly career reviewing june,['career'],21,133,2
1000000299087697811,2026-06-16 10:58:31.158478,OpenAI's new model update makes coding assistance so much smoother. Loving the speed! #OpenAI #developer,2000689067,data_wizard,Taylor M.,3,27,3,0,405,"['openai', 'developer']",[],['https://example.com/tech-news'],combined_queries,openais new model update make coding assistance much smoother loving speed openai developer,"['openai', 'developer']",15,104,2
1000000972238225485,2026-06-16 12:52:26.234535,Just built a customer churn prediction dashboard. The insights are already driving sales strategy. #DataAnalytics (Reviewing this in June 2026),2000709730,tech_guru,Alex M.,8,64,10,1,1024,['dataanalytics'],[],[],combined_queries,built customer churn prediction dashboard insight already driving sale strategy dataanalytics reviewing june,['dataanalytics'],20,143,3
1000000699712731967,2026-06-16 16:01:00.077956,Building a new SaaS using OpenAI APIs. The developer tools and documentation are top notch. (Reviewing this in June 2026),2000880758,cyber_explorer,Sam S.,11,37,3,1,185,[],[],[],combined_queries,building new saas using openai apis developer tool documentation top notch reviewing june,[],20,121,3
1000000909960116064,2026-06-16 19:22:36.461350,Just built a customer churn prediction dashboard. The insights are already driving sales strategy. #DataAnalytics,2000882020,code_ninja,Jordan S.,1,5,0,0,95,['dataanalytics'],['cloud_walker'],[],combined_queries,built customer churn prediction dashboard insight already driving sale strategy dataanalytics,['dataanalytics'],15,113,3
1000000148721683709,2026-06-16 21:16:54.338082,Building a new SaaS using OpenAI APIs. The developer tools and documentation are top notch.,2000187780,cloud_walker,Robin S.,57,171,31,10,1710,[],['ai_pioneer'],['https://example.com/tech-news'],combined_queries,building new saas using openai apis developer tool documentation top notch,[],15,91,3
1000000827505065051,2026-06-16 23:34:27.611230,A clean dataset is worth more than a fancy model. Spend time on data cleaning! #DataScience #DataAnalytics,2000467574,code_ninja,Jordan K.,4,44,4,0,308,"['datascience', 'dataanalytics']",[],[],combined_queries,clean dataset worth fancy model spend time data cleaning datascience dataanalytics,"['datascience', 'dataanalytics']",17,106,2
