id,created_at,text,author_id,username,author_name,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,urls,search_query
1000000820209676615,2026-06-14 12:25:17.479122,Using pandas and numpy for data analysis is so intuitive. Python has won the data science war.,2000123082,cloud_walker,Robin M.,5,51,7,0,612,[],['ai_pioneer'],[],combined_queries
1000000366140622559,2026-06-14 12:55:44.722195,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence,2000912654,ai_pioneer,Morgan L.,14,38,3,1,760,['artificialintelligence'],[],[],combined_queries
1000000905831180311,2026-06-14 13:12:05.489302,AI is not a bubble; it is the infrastructure for the next century of software. #MachineLearning #OpenAI (Reviewing this in June 2026),2000129856,cloud_walker,Robin M.,15,104,16,1,624,"['machinelearning', 'openai']",[],[],combined_queries
1000000607422182592,2026-06-14 13:15:33.076784,Highly recommend the new machine learning specialization course. Extremely clear explanations of backprop!,2000292246,neural_net,Pat M.,2,6,0,0,48,[],[],[],combined_queries
1000000670571989835,2026-06-14 13:36:34.764254,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics (Reviewing this in June 2026),2000721993,cloud_walker,Robin L.,58,200,35,3,2800,['mathematics'],[],['https://example.com/tech-news'],combined_queries
1000000496693904841,2026-06-14 13:43:31.918383,We need clear regulations for generative AI. The misinformation potential is scary. #AI #Ethics,2000969342,cyber_explorer,Sam S.,3,9,0,0,45,"['ai', 'ethics']",[],[],combined_queries
1000000666416027801,2026-06-14 14:24:30.584396,Fascinated by transformers and self-attention mechanisms. The math behind deep learning is beautiful. #MachineLearning,2000550310,ai_pioneer,Morgan L.,4,15,1,0,300,['machinelearning'],['ai_pioneer'],[],combined_queries
1000000680823496115,2026-06-14 14:46:01.260223,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics (Reviewing this in June 2026),2000258545,data_wizard,Taylor M.,28,122,18,3,1830,['mathematics'],[],[],combined_queries
1000000853488137306,2026-06-14 16:59:33.145743,Loving Plotly for interactive dashboard visualizations. It makes data storytelling so much better. #DataAnalytics,2000833382,ai_pioneer,Morgan J.,21,79,13,1,948,['dataanalytics'],['cyber_explorer'],[],combined_queries
1000000574966123327,2026-06-14 17:00:40.784587,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics (Reviewing this in June 2026),2000716099,cloud_walker,Robin S.,2,10,1,0,180,['mathematics'],[],[],combined_queries
1000000282633501886,2026-06-14 17:21:57.681402,Struggling with OpenAI API rate limits today. Everyone must be building something cool! (Reviewing this in June 2026),2000283848,neural_net,Pat K.,36,157,20,4,2355,[],[],[],combined_queries
1000000850032840889,2026-06-14 18:23:00.260266,Using AI to refactor code is a game changer. Saved me 3 hours of debugging today. #programming #ChatGPT (Reviewing this in June 2026),2000671425,code_ninja,Jordan J.,61,253,15,10,1771,"['programming', 'chatgpt']",[],[],combined_queries
1000000144529582313,2026-06-14 18:40:08.946770,Sql is still the most important tool in a data scientist's toolkit. Change my mind. #SQL #DataScience,2000589196,cyber_explorer,Sam J.,0,3,0,0,33,"['sql', 'datascience']",['cloud_walker'],['https://example.com/tech-news'],combined_queries
1000000604594034284,2026-06-14 18:42:31.946239,Highly recommend the new machine learning specialization course. Extremely clear explanations of backprop! (Reviewing this in June 2026),2000298542,tech_guru,Alex J.,10,51,8,1,918,[],['algo_rider'],[],combined_queries
1000000257364322413,2026-06-14 19:16:11.683596,"Seaborn makes beautiful static plots, but dynamic dashboards need Plotly or Streamlit. #Python #DataViz",2000494911,cyber_explorer,Sam K.,3,9,1,0,63,"['python', 'dataviz']",['code_ninja'],[],combined_queries
1000000457252651674,2026-06-14 19:25:59.483979,"Can AI truly replace creative writers? Some ChatGPT outputs feel quite generic, but others are brilliant. #AI #Creativity (Reviewing this in June 2026)",2000369196,stack_dev,Jamie S.,6,38,4,0,684,"['ai', 'creativity']",[],['https://example.com/tech-news'],combined_queries
1000000594419955960,2026-06-14 19:54:37.633899,Loving Plotly for interactive dashboard visualizations. It makes data storytelling so much better. #DataAnalytics,2000967570,tech_guru,Alex K.,14,84,10,1,1092,['dataanalytics'],['cyber_explorer'],[],combined_queries
1000000754085425115,2026-06-14 21:00:46.657754,Just had a mind-blowing session with ChatGPT! The reasoning capabilities are getting insanely good. #AI #Tech (Reviewing this in June 2026),2000776255,algo_rider,Riley L.,4,34,6,0,170,"['ai', 'tech']",[],[],combined_queries
1000000765768218257,2026-06-14 21:15:22.077871,AI is not a bubble; it is the infrastructure for the next century of software. #MachineLearning #OpenAI,2000974481,algo_rider,Riley S.,41,151,13,7,1963,"['machinelearning', 'openai']",[],['https://example.com/tech-news'],combined_queries
1000000261631217947,2026-06-14 22:26:24.128663,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics (Reviewing this in June 2026),2000331972,cyber_explorer,Sam J.,3,12,1,0,60,['mathematics'],[],['https://example.com/tech-news'],combined_queries
1000000225670575239,2026-06-14 22:50:25.351657,Just had a mind-blowing session with ChatGPT! The reasoning capabilities are getting insanely good. #AI #Tech,2000292844,cloud_walker,Robin S.,2,10,0,0,110,"['ai', 'tech']",[],['https://example.com/tech-news'],combined_queries
1000000966186297208,2026-06-14 23:36:17.497999,"Can AI truly replace creative writers? Some ChatGPT outputs feel quite generic, but others are brilliant. #AI #Creativity",2000288037,tech_guru,Alex J.,2,14,1,0,224,"['ai', 'creativity']",[],[],combined_queries
1000000319292434077,2026-06-14 23:56:35.440770,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML (Reviewing this in June 2026),2000323783,cyber_explorer,Sam M.,4,16,1,0,304,['ml'],[],[],combined_queries
1000000273411456951,2026-06-15 00:18:15.323457,Training a convolutional neural network (CNN) on my laptop and the fans are ready for takeoff 🚀 #DeepLearning,2000633009,ai_pioneer,Morgan S.,0,2,0,0,12,['deeplearning'],[],[],combined_queries
1000000637188729680,2026-06-15 00:30:22.241475,Using AI to refactor code is a game changer. Saved me 3 hours of debugging today. #programming #ChatGPT,2000841395,ai_pioneer,Morgan L.,16,49,6,3,343,"['programming', 'chatgpt']",[],['https://example.com/tech-news'],combined_queries
1000000656026523957,2026-06-15 00:58:44.455738,Deploying deep learning models to edge devices is extremely challenging but super rewarding. #IoT #Tech (Reviewing this in June 2026),2000161113,byte_sized,Casey L.,2,11,1,0,209,"['iot', 'tech']",['stack_dev'],['https://example.com/tech-news'],combined_queries
1000000417374122869,2026-06-15 01:01:15.472691,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML,2000548694,data_wizard,Taylor J.,1,4,0,0,68,['ml'],[],[],combined_queries
1000000270770922777,2026-06-15 01:23:50.790525,Just published my first research paper on reinforcement learning! Huge milestone. #DeepLearning #Research (Reviewing this in June 2026),2000784650,tech_guru,Alex L.,2,9,1,0,135,"['deeplearning', 'research']",[],[],combined_queries
1000000600915320276,2026-06-15 02:04:28.059215,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience,2000313351,cyber_explorer,Sam K.,1,3,0,0,18,"['ml', 'datascience']",[],[],combined_queries
1000000531199772632,2026-06-15 02:21:48.557698,Using pandas and numpy for data analysis is so intuitive. Python has won the data science war. (Reviewing this in June 2026),2000299919,stack_dev,Jamie J.,2,6,0,0,66,[],[],[],combined_queries
1000000882165685574,2026-06-15 02:24:03.953030,Loving Plotly for interactive dashboard visualizations. It makes data storytelling so much better. #DataAnalytics (Reviewing this in June 2026),2000622481,code_ninja,Jordan M.,9,25,1,1,300,['dataanalytics'],[],[],combined_queries
1000000223861801513,2026-06-15 02:58:56.134926,Using AI to refactor code is a game changer. Saved me 3 hours of debugging today. #programming #ChatGPT,2000439158,cloud_walker,Robin L.,1,15,2,0,165,"['programming', 'chatgpt']",[],[],combined_queries
1000000110637957922,2026-06-15 03:19:06.355245,Struggling with OpenAI API rate limits today. Everyone must be building something cool!,2000616273,cloud_walker,Robin M.,50,250,37,4,3250,[],[],[],combined_queries
1000000714856226795,2026-06-15 03:23:39.596503,Using AI to refactor code is a game changer. Saved me 3 hours of debugging today. #programming #ChatGPT,2000389869,cloud_walker,Robin L.,27,73,10,4,1460,"['programming', 'chatgpt']",[],[],combined_queries
1000000824828816966,2026-06-15 03:54:06.909798,Loving Plotly for interactive dashboard visualizations. It makes data storytelling so much better. #DataAnalytics (Reviewing this in June 2026),2000842484,byte_sized,Casey K.,4,43,6,0,602,['dataanalytics'],['code_ninja'],[],combined_queries
1000000507487257422,2026-06-15 06:17:56.795858,Data analyst vs Data scientist - the industry still struggles to define the difference clearly. #Career,2000540503,cyber_explorer,Sam S.,32,115,14,3,1035,['career'],[],[],combined_queries
1000000852101945330,2026-06-15 06:40:18.583768,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience,2000757716,stack_dev,Jamie K.,41,127,22,6,2540,"['ml', 'datascience']",[],[],combined_queries
1000000378646861590,2026-06-15 06:45:07.251383,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience,2000886654,byte_sized,Casey L.,5,19,2,0,342,"['ml', 'datascience']",[],[],combined_queries
1000000722399918797,2026-06-15 06:46:35.880593,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence (Reviewing this in June 2026),2000449285,ai_pioneer,Morgan K.,1,9,1,0,144,['artificialintelligence'],['tech_guru'],['https://example.com/tech-news'],combined_queries
1000000526914974271,2026-06-15 06:54:22.900426,We need clear regulations for generative AI. The misinformation potential is scary. #AI #Ethics (Reviewing this in June 2026),2000428425,stack_dev,Jamie L.,7,38,4,1,380,"['ai', 'ethics']",[],[],combined_queries
1000000263598306207,2026-06-15 07:19:57.982474,"Can AI truly replace creative writers? Some ChatGPT outputs feel quite generic, but others are brilliant. #AI #Creativity",2000494459,stack_dev,Jamie S.,7,66,4,0,1122,"['ai', 'creativity']",[],[],combined_queries
1000000512965863169,2026-06-15 07:51:44.904684,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience (Reviewing this in June 2026),2000402237,code_ninja,Jordan S.,8,47,4,0,799,"['ml', 'datascience']",[],[],combined_queries
1000000400851797953,2026-06-15 08:31:08.500907,Deploying deep learning models to edge devices is extremely challenging but super rewarding. #IoT #Tech (Reviewing this in June 2026),2000276439,algo_rider,Riley M.,4,13,2,0,156,"['iot', 'tech']",[],[],combined_queries
1000000895542817216,2026-06-15 08:35:40.292768,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence (Reviewing this in June 2026),2000467909,tech_guru,Alex J.,2,16,3,0,320,['artificialintelligence'],[],[],combined_queries
1000000163751995345,2026-06-15 08:37:13.182483,Unpopular opinion: ChatGPT is making developers lazy. We need to understand the fundamentals first. (Reviewing this in June 2026),2000640237,neural_net,Pat K.,0,1,0,0,15,[],[],[],combined_queries
1000000977925259048,2026-06-15 08:43:35.107640,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics,2000733385,neural_net,Pat L.,5,30,2,0,300,['mathematics'],['ai_pioneer'],[],combined_queries
1000000880127439596,2026-06-15 09:26:58.906664,Fascinated by transformers and self-attention mechanisms. The math behind deep learning is beautiful. #MachineLearning,2000763914,neural_net,Pat J.,1,3,0,0,36,['machinelearning'],[],[],combined_queries
1000000844838955188,2026-06-15 11:48:24.553273,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience,2000588408,byte_sized,Casey L.,4,37,4,0,629,"['ml', 'datascience']",['tech_guru'],[],combined_queries
1000000764098333455,2026-06-15 12:11:34.836022,AI is not a bubble; it is the infrastructure for the next century of software. #MachineLearning #OpenAI (Reviewing this in June 2026),2000573388,cyber_explorer,Sam L.,3,16,1,0,128,"['machinelearning', 'openai']",[],['https://example.com/tech-news'],combined_queries
1000000971372541399,2026-06-15 12:24:43.450331,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics (Reviewing this in June 2026),2000681465,code_ninja,Jordan J.,0,9,0,0,144,['mathematics'],[],[],combined_queries
1000000639316980717,2026-06-15 12:51:45.194174,Data privacy regulations like GDPR make big data analytics much more complicated but necessary.,2000343459,code_ninja,Jordan K.,0,7,0,0,133,[],[],[],combined_queries
1000000767772847492,2026-06-15 13:20:28.944258,Using pandas and numpy for data analysis is so intuitive. Python has won the data science war.,2000655112,cloud_walker,Robin L.,3,13,1,0,260,[],['tech_guru'],[],combined_queries
1000000133723213668,2026-06-15 14:39:17.883847,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence,2000943620,algo_rider,Riley S.,3,9,1,0,54,['artificialintelligence'],[],[],combined_queries
1000000935058352063,2026-06-15 14:41:04.577324,Remember: correlation does not imply causation! Always be careful when analyzing trends. #DataScience (Reviewing this in June 2026),2000702074,cloud_walker,Robin S.,0,3,0,0,45,['datascience'],['ai_pioneer'],[],combined_queries
1000000997231345376,2026-06-15 15:16:16.785800,Supervised learning vs unsupervised learning - which one is more promising for real-world business problems? #ML,2000214237,tech_guru,Alex K.,3,10,0,0,150,['ml'],['cloud_walker'],['https://example.com/tech-news'],combined_queries
1000000439664556075,2026-06-15 15:43:57.332463,AI is not a bubble; it is the infrastructure for the next century of software. #MachineLearning #OpenAI,2000520046,cyber_explorer,Sam S.,7,23,2,0,115,"['machinelearning', 'openai']",[],[],combined_queries
1000000603809907477,2026-06-15 15:51:11.977370,Training a convolutional neural network (CNN) on my laptop and the fans are ready for takeoff 🚀 #DeepLearning (Reviewing this in June 2026),2000499609,cyber_explorer,Sam M.,7,27,2,1,243,['deeplearning'],['cyber_explorer'],[],combined_queries
1000000154540619460,2026-06-15 16:14:01.497053,Fascinated by transformers and self-attention mechanisms. The math behind deep learning is beautiful. #MachineLearning (Reviewing this in June 2026),2000380621,ai_pioneer,Morgan M.,12,32,4,0,512,['machinelearning'],[],[],combined_queries
1000000567228366651,2026-06-15 16:58:12.968454,Deploying deep learning models to edge devices is extremely challenging but super rewarding. #IoT #Tech,2000306692,data_wizard,Taylor M.,31,106,14,2,1060,"['iot', 'tech']",[],[],combined_queries
1000000882316243788,2026-06-15 17:32:08.778111,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience (Reviewing this in June 2026),2000732919,neural_net,Pat L.,2,6,0,0,66,"['ml', 'datascience']",[],[],combined_queries
1000000459904520826,2026-06-15 17:57:47.049851,Struggling with OpenAI API rate limits today. Everyone must be building something cool!,2000690684,data_wizard,Taylor K.,0,2,0,0,34,[],[],[],combined_queries
1000000756477093113,2026-06-15 18:48:23.430153,"A/B testing is where the rubber meets the road in analytics. Don't rely on intuition, test it! #Analytics (Reviewing this in June 2026)",2000307743,algo_rider,Riley M.,6,18,2,1,234,['analytics'],[],[],combined_queries
1000000599814286306,2026-06-15 19:00:51.413547,Struggling with OpenAI API rate limits today. Everyone must be building something cool! (Reviewing this in June 2026),2000123860,data_wizard,Taylor S.,9,56,3,1,616,[],[],[],combined_queries
1000000435547169587,2026-06-15 19:41:38.266784,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence,2000958431,algo_rider,Riley L.,1,7,1,0,112,['artificialintelligence'],[],[],combined_queries
1000000924388755660,2026-06-15 20:11:27.562383,Training a convolutional neural network (CNN) on my laptop and the fans are ready for takeoff 🚀 #DeepLearning (Reviewing this in June 2026),2000705024,code_ninja,Jordan J.,7,27,1,1,162,['deeplearning'],[],[],combined_queries
1000000196173631105,2026-06-15 20:35:26.981755,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML,2000524755,algo_rider,Riley M.,9,44,3,1,836,['ml'],[],[],combined_queries
1000000472636624341,2026-06-15 20:40:39.041153,Data privacy regulations like GDPR make big data analytics much more complicated but necessary. (Reviewing this in June 2026),2000946316,cyber_explorer,Sam L.,1,8,1,0,152,[],[],[],combined_queries
1000000296443578947,2026-06-15 21:45:30.697073,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML (Reviewing this in June 2026),2000835387,tech_guru,Alex L.,3,15,1,0,255,['ml'],[],[],combined_queries
1000000147526320761,2026-06-15 22:19:02.141273,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML,2000234056,stack_dev,Jamie J.,1,5,0,0,45,['ml'],[],[],combined_queries
1000000512060621452,2026-06-15 22:32:23.878511,OpenAI's new model update makes coding assistance so much smoother. Loving the speed! #OpenAI #developer (Reviewing this in June 2026),2000593486,neural_net,Pat S.,1,10,1,0,120,"['openai', 'developer']",[],['https://example.com/tech-news'],combined_queries
1000000681498030746,2026-06-15 22:41:10.022125,Sql is still the most important tool in a data scientist's toolkit. Change my mind. #SQL #DataScience (Reviewing this in June 2026),2000123725,cloud_walker,Robin S.,87,254,28,10,3302,"['sql', 'datascience']",[],[],combined_queries
1000000447134183664,2026-06-15 23:09:33.708181,Struggling with OpenAI API rate limits today. Everyone must be building something cool!,2000925621,byte_sized,Casey S.,2,16,1,0,128,[],[],[],combined_queries
1000000183299576161,2026-06-15 23:25:27.088163,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics,2000498795,neural_net,Pat M.,7,24,3,0,192,['mathematics'],[],[],combined_queries
1000000770705533194,2026-06-15 23:29:02.339981,A clean dataset is worth more than a fancy model. Spend time on data cleaning! #DataScience #DataAnalytics (Reviewing this in June 2026),2000474973,algo_rider,Riley L.,19,78,11,2,1092,"['datascience', 'dataanalytics']",[],['https://example.com/tech-news'],combined_queries
1000000844302379935,2026-06-15 23:33:22.407612,Just published my first research paper on reinforcement learning! Huge milestone. #DeepLearning #Research (Reviewing this in June 2026),2000138858,byte_sized,Casey K.,6,26,1,0,286,"['deeplearning', 'research']",['algo_rider'],[],combined_queries
1000000937290763394,2026-06-15 23:34:13.203382,Sql is still the most important tool in a data scientist's toolkit. Change my mind. #SQL #DataScience (Reviewing this in June 2026),2000594988,cloud_walker,Robin K.,5,16,1,0,96,"['sql', 'datascience']",[],[],combined_queries
1000000944319822077,2026-06-15 23:38:33.966512,Just had a mind-blowing session with ChatGPT! The reasoning capabilities are getting insanely good. #AI #Tech,2000680737,stack_dev,Jamie M.,25,104,7,2,520,"['ai', 'tech']",['algo_rider'],[],combined_queries
1000000990189401670,2026-06-16 00:02:17.177076,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML (Reviewing this in June 2026),2000923566,stack_dev,Jamie J.,9,25,4,1,150,['ml'],[],[],combined_queries
1000000836798040556,2026-06-16 00:15:19.721675,Struggling with OpenAI API rate limits today. Everyone must be building something cool! (Reviewing this in June 2026),2000357563,stack_dev,Jamie K.,20,109,12,2,1417,[],['data_wizard'],['https://example.com/tech-news'],combined_queries
